antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedents1,consequents1
"frozenset({1650992, 1120224})",frozenset({1688960}),0.4135666666666667,0.7210333333333333,0.33263333333333334,0.8043040219231079,1.1154879875037325,0.03443798111111113,1.4255104750137286,1650992,1688960
"frozenset({1688960, 1120224})",frozenset({1650992}),0.4662,0.6576333333333333,0.33263333333333334,0.7134992134992135,1.0849498912756048,0.02604467333333338,1.1949938108310458,1688960,1650992
frozenset({1650992}),"frozenset({1688960, 1120224})",0.6576333333333333,0.4662,0.33263333333333334,0.5058036393126869,1.0849498912756046,0.02604467333333338,1.0801374564102566,1650992,1688960
frozenset({1688960}),"frozenset({1650992, 1120224})",0.7210333333333333,0.4135666666666667,0.33263333333333334,0.461328648698627,1.1154879875037325,0.03443798111111113,1.0886662747453943,1688960,1650992
frozenset({1120224}),"frozenset({1650992, 1688960})",0.6369333333333334,0.5192333333333333,0.33263333333333334,0.5222419928825622,1.0057944268136911,0.0019163155555555478,1.0062974549968962,1120224,1650992
"frozenset({1650992, 1120224})",frozenset({1709008}),0.4135666666666667,0.7364333333333334,0.3695,0.8934472475215604,1.2132085921172684,0.06493572111111107,2.4735791477559235,1650992,1709008
"frozenset({1650992, 1709008})",frozenset({1120224}),0.5285333333333333,0.6369333333333334,0.3695,0.6991044399596368,1.097610069017642,0.032859502222222225,1.2066202193809825,1650992,1120224
"frozenset({1120224, 1709008})",frozenset({1650992}),0.5156,0.6576333333333333,0.3695,0.7166408068269977,1.089727011242837,0.030424253333333373,1.208242664841433,1120224,1650992
frozenset({1650992}),"frozenset({1120224, 1709008})",0.6576333333333333,0.5156,0.3695,0.5618632469968068,1.0897270112428372,0.030424253333333373,1.1055908838500697,1650992,1120224
frozenset({1120224}),"frozenset({1650992, 1709008})",0.6369333333333334,0.5285333333333333,0.3695,0.5801235084781243,1.097610069017642,0.032859502222222225,1.1228698824213719,1120224,1650992
frozenset({1709008}),"frozenset({1650992, 1120224})",0.7364333333333334,0.4135666666666667,0.3695,0.5017426334132983,1.2132085921172682,0.06493572111111107,1.1769687166908913,1709008,1650992
"frozenset({1681904, 1683696})",frozenset({1120224}),0.49106666666666665,0.6369333333333334,0.3155,0.6424789573717079,1.0087067574393571,0.002723271111111092,1.0155113220682237,1681904,1120224
"frozenset({1681904, 1120224})",frozenset({1683696}),0.42946666666666666,0.6106333333333334,0.3155,0.7346321018317293,1.2030658362875637,0.05325333777777774,1.4672711709076731,1681904,1683696
"frozenset({1683696, 1120224})",frozenset({1681904}),0.38843333333333335,0.6661333333333334,0.3155,0.8122371921393632,1.219331253211614,0.05675160888888886,1.7781299207800114,1683696,1681904
frozenset({1681904}),"frozenset({1683696, 1120224})",0.6661333333333334,0.38843333333333335,0.3155,0.473628903122498,1.219331253211614,0.05675160888888886,1.1618545742624458,1681904,1683696
frozenset({1683696}),"frozenset({1681904, 1120224})",0.6106333333333334,0.42946666666666666,0.3155,0.5166766744909657,1.2030658362875637,0.05325333777777774,1.18043823507266,1683696,1681904
frozenset({1120224}),"frozenset({1681904, 1683696})",0.6369333333333334,0.49106666666666665,0.3155,0.49534226501988693,1.0087067574393571,0.002723271111111092,1.0084722734971827,1120224,1681904
"frozenset({1681904, 1688064})",frozenset({1120224}),0.6367666666666667,0.6369333333333334,0.4114333333333333,0.6461288802805841,1.0144372204530836,0.005855417777777705,1.025985581854043,1681904,1120224
"frozenset({1681904, 1120224})",frozenset({1688064}),0.42946666666666666,0.8699333333333333,0.4114333333333333,0.9580099348028562,1.1012452312087397,0.037825964444444415,3.097558102279727,1681904,1688064
"frozenset({1688064, 1120224})",frozenset({1681904}),0.5567333333333333,0.6661333333333334,0.4114333333333333,0.7390132918213388,1.1094074637029705,0.0405747022222222,1.2792477785424792,1688064,1681904
frozenset({1681904}),"frozenset({1688064, 1120224})",0.6661333333333334,0.5567333333333333,0.4114333333333333,0.6176441152922337,1.1094074637029705,0.0405747022222222,1.1593038956506565,1681904,1688064
frozenset({1688064}),"frozenset({1681904, 1120224})",0.8699333333333333,0.42946666666666666,0.4114333333333333,0.47294811862978003,1.1012452312087395,0.037825964444444415,1.082499377196171,1688064,1681904
frozenset({1120224}),"frozenset({1681904, 1688064})",0.6369333333333334,0.6367666666666667,0.4114333333333333,0.6459598074105086,1.0144372204530836,0.005855417777777705,1.0259663759546684,1120224,1681904
"frozenset({1681904, 1688960})",frozenset({1120224}),0.5525,0.6369333333333334,0.3585,0.648868778280543,1.0187389234046624,0.006594333333333313,1.033991408934708,1681904,1120224
"frozenset({1681904, 1120224})",frozenset({1688960}),0.42946666666666666,0.7210333333333333,0.3585,0.8347562868674324,1.157722186030372,0.048840217777777806,1.688213496164083,1681904,1688960
"frozenset({1688960, 1120224})",frozenset({1681904}),0.4662,0.6661333333333334,0.3585,0.768983268983269,1.1543984222126735,0.04794863999999999,1.4452055710306404,1688960,1681904
frozenset({1681904}),"frozenset({1688960, 1120224})",0.6661333333333334,0.4662,0.3585,0.5381805444355484,1.1543984222126735,0.04794863999999999,1.155862953732799,1681904,1688960
frozenset({1688960}),"frozenset({1681904, 1120224})",0.7210333333333333,0.42946666666666666,0.3585,0.4972030881605104,1.157722186030372,0.048840217777777806,1.1347192472722816,1688960,1681904
frozenset({1120224}),"frozenset({1681904, 1688960})",0.6369333333333334,0.5525,0.3585,0.562853255181076,1.0187389234046624,0.006594333333333313,1.0236837064527715,1120224,1681904
"frozenset({1681904, 1120224})",frozenset({1709008}),0.42946666666666666,0.7364333333333334,0.3904,0.9090344613474077,1.2343744100132272,0.07412643111111111,2.897434243458478,1681904,1709008
"frozenset({1681904, 1709008})",frozenset({1120224}),0.5615,0.6369333333333334,0.3904,0.6952804986642921,1.0916063931300377,0.032761933333333326,1.1914782778102475,1681904,1120224
"frozenset({1120224, 1709008})",frozenset({1681904}),0.5156,0.6661333333333334,0.3904,0.757176105508146,1.1366734970598669,0.04694165333333339,1.3749333333333338,1120224,1681904
frozenset({1681904}),"frozenset({1120224, 1709008})",0.6661333333333334,0.5156,0.3904,0.5860688550840673,1.1366734970598669,0.04694165333333339,1.170242940038685,1681904,1120224
frozenset({1120224}),"frozenset({1681904, 1709008})",0.6369333333333334,0.5615,0.3904,0.6129369897425162,1.0916063931300377,0.032761933333333326,1.1328904813412655,1120224,1681904
frozenset({1709008}),"frozenset({1681904, 1120224})",0.7364333333333334,0.42946666666666666,0.3904,0.530122663287014,1.2343744100132272,0.07412643111111111,1.2142176026715472,1709008,1681904
"frozenset({1681904, 2118368})",frozenset({1120224}),0.4464,0.6369333333333334,0.30796666666666667,0.689889486260454,1.0831423795171458,0.023639626666666635,1.1707654225860822,1681904,1120224
"frozenset({1681904, 1120224})",frozenset({2118368}),0.42946666666666666,0.5371,0.30796666666666667,0.7170909655386526,1.3351163015055902,0.07730012,1.6362149794238683,1681904,2118368
"frozenset({2118368, 1120224})",frozenset({1681904}),0.3716,0.6661333333333334,0.30796666666666667,0.8287585217079297,1.244133089033121,0.06043151999999999,1.9496833944473553,2118368,1681904
frozenset({1681904}),"frozenset({2118368, 1120224})",0.6661333333333334,0.3716,0.30796666666666667,0.46231985588470775,1.244133089033121,0.06043151999999999,1.168724578873895,1681904,2118368
frozenset({2118368}),"frozenset({1681904, 1120224})",0.5371,0.42946666666666666,0.30796666666666667,0.5733879476199342,1.3351163015055902,0.07730012,1.3373586848996217,2118368,1681904
frozenset({1120224}),"frozenset({1681904, 2118368})",0.6369333333333334,0.4464,0.30796666666666667,0.48351475821645384,1.0831423795171458,0.023639626666666635,1.0718602492653764,1120224,1681904
"frozenset({1681904, 1120224})",frozenset({2118592}),0.42946666666666666,0.5501666666666667,0.3103666666666667,0.7226792921452966,1.313564299567337,0.07408842222222223,1.622069036290699,1681904,2118592
"frozenset({1681904, 2118592})",frozenset({1120224}),0.4465,0.6369333333333334,0.3103666666666667,0.695110115714819,1.091338887975956,0.025975933333333312,1.1908124387855044,1681904,1120224
"frozenset({1120224, 2118592})",frozenset({1681904}),0.3842,0.6661333333333334,0.3103666666666667,0.8078257851813292,1.212708844847872,0.05443824000000003,1.737312505643341,1120224,1681904
frozenset({1681904}),"frozenset({1120224, 2118592})",0.6661333333333334,0.3842,0.3103666666666667,0.46592273819055247,1.2127088448478722,0.05443824000000003,1.1530166963365502,1681904,1120224
frozenset({1120224}),"frozenset({1681904, 2118592})",0.6369333333333334,0.4465,0.3103666666666667,0.4872828134812644,1.091338887975956,0.025975933333333312,1.0795425130141878,1120224,1681904
frozenset({2118592}),"frozenset({1681904, 1120224})",0.5501666666666667,0.42946666666666666,0.3103666666666667,0.5641320811875189,1.3135642995673367,0.07408842222222223,1.3089592252803262,2118592,1681904
"frozenset({1120224, 1688064})",frozenset({1683024}),0.5567333333333333,0.5378666666666667,0.33113333333333334,0.5947790683750449,1.1058113566715013,0.031685031111111095,1.1404478329393222,1120224,1683024
"frozenset({1120224, 1683024})",frozenset({1688064}),0.34303333333333336,0.8699333333333333,0.33113333333333334,0.9653094937323875,1.109636171812845,0.032717202222222186,3.749344724556487,1120224,1688064
"frozenset({1688064, 1683024})",frozenset({1120224}),0.5184,0.6369333333333334,0.33113333333333334,0.6387602880658436,1.0028683609993359,0.0009470933333333709,1.0050574581701672,1688064,1120224
frozenset({1120224}),"frozenset({1688064, 1683024})",0.6369333333333334,0.5184,0.33113333333333334,0.5198869583420557,1.0028683609993359,0.0009470933333333709,1.003097100501417,1120224,1688064
frozenset({1688064}),"frozenset({1120224, 1683024})",0.8699333333333333,0.34303333333333336,0.33113333333333334,0.38064219480419953,1.1096361718128447,0.032717202222222186,1.0607223500783636,1688064,1120224
frozenset({1683024}),"frozenset({1120224, 1688064})",0.5378666666666667,0.5567333333333333,0.33113333333333334,0.6156420426375805,1.1058113566715013,0.031685031111111095,1.1532652262710952,1683024,1120224
"frozenset({1120224, 1683024})",frozenset({1709008}),0.34303333333333336,0.7364333333333334,0.3148666666666667,0.917889417938004,1.2463985216195228,0.062245485555555535,3.209898895463509,1120224,1709008
"frozenset({1120224, 1709008})",frozenset({1683024}),0.5156,0.5378666666666667,0.3148666666666667,0.6106801137832947,1.135374529840037,0.03754261333333336,1.1870272999003657,1120224,1683024
"frozenset({1683024, 1709008})",frozenset({1120224}),0.44993333333333335,0.6369333333333334,0.3148666666666667,0.6998073788709438,1.0987136992949713,0.028289128888888904,1.209445672918723,1683024,1120224
frozenset({1120224}),"frozenset({1683024, 1709008})",0.6369333333333334,0.44993333333333335,0.3148666666666667,0.4943479171027842,1.0987136992949715,0.028289128888888904,1.0878362519837166,1120224,1683024
frozenset({1683024}),"frozenset({1120224, 1709008})",0.5378666666666667,0.5156,0.3148666666666667,0.585399107585523,1.135374529840037,0.03754261333333336,1.1683525261584455,1683024,1120224
frozenset({1709008}),"frozenset({1120224, 1683024})",0.7364333333333334,0.34303333333333336,0.3148666666666667,0.4275562395328837,1.2463985216195228,0.062245485555555535,1.147652768772568,1709008,1120224
"frozenset({1120224, 1688064})",frozenset({1683136}),0.5567333333333333,0.49146666666666666,0.3340666666666667,0.6000478984552748,1.2209330543718289,0.060450791111111124,1.2714855888223553,1120224,1683136
"frozenset({1120224, 1683136})",frozenset({1688064}),0.3479333333333333,0.8699333333333333,0.3340666666666667,0.960145621766622,1.1037002319334301,0.03138786222222223,3.2635477564102593,1120224,1688064
"frozenset({1688064, 1683136})",frozenset({1120224}),0.46986666666666665,0.6369333333333334,0.3340666666666667,0.7109818388195233,1.1162578587285794,0.03479292444444443,1.256207101947308,1688064,1120224
frozenset({1120224}),"frozenset({1688064, 1683136})",0.6369333333333334,0.46986666666666665,0.3340666666666667,0.5244923592212686,1.1162578587285796,0.03479292444444443,1.1148786851566512,1120224,1688064
frozenset({1688064}),"frozenset({1120224, 1683136})",0.8699333333333333,0.3479333333333333,0.3340666666666667,0.38401410069737146,1.1037002319334301,0.03138786222222223,1.0585740150949656,1688064,1120224
frozenset({1683136}),"frozenset({1120224, 1688064})",0.49146666666666666,0.5567333333333333,0.3340666666666667,0.6797341291372762,1.2209330543718289,0.060450791111111124,1.384058393336157,1683136,1120224
"frozenset({1120224, 1709008})",frozenset({1683136}),0.5156,0.49146666666666666,0.3184,0.617532971295578,1.2565103865211165,0.06499978666666673,1.3296135226504395,1120224,1683136
"frozenset({1120224, 1683136})",frozenset({1709008}),0.3479333333333333,0.7364333333333334,0.3184,0.9151178386664113,1.2426350047522896,0.06217029555555559,3.105089014296466,1120224,1709008
"frozenset({1709008, 1683136})",frozenset({1120224}),0.44693333333333335,0.6369333333333334,0.3184,0.7124105011933174,1.118500891553251,0.03373326222222223,1.262447579529737,1709008,1120224
frozenset({1120224}),"frozenset({1709008, 1683136})",0.6369333333333334,0.44693333333333335,0.3184,0.4998953317981997,1.118500891553251,0.03373326222222223,1.105901827821962,1120224,1709008
frozenset({1709008}),"frozenset({1120224, 1683136})",0.7364333333333334,0.3479333333333333,0.3184,0.43235413932014666,1.2426350047522898,0.06217029555555559,1.1487209047657019,1709008,1120224
frozenset({1683136}),"frozenset({1120224, 1709008})",0.49146666666666666,0.5156,0.3184,0.6478567552902876,1.2565103865211165,0.06499978666666673,1.375576579352851,1683136,1120224
"frozenset({1120224, 1688064})",frozenset({1683696}),0.5567333333333333,0.6106333333333334,0.37016666666666664,0.6648904322835588,1.088853811261901,0.03020673555555553,1.161908534333869,1120224,1683696
"frozenset({1120224, 1683696})",frozenset({1688064}),0.38843333333333335,0.8699333333333333,0.37016666666666664,0.9529734832232042,1.0954557627671133,0.0322555622222222,2.7658154501216465,1120224,1688064
"frozenset({1688064, 1683696})",frozenset({1120224}),0.5799666666666666,0.6369333333333334,0.37016666666666664,0.6382550721305822,1.0020751603473659,0.0007665644444444508,1.0036537866751403,1688064,1120224
frozenset({1120224}),"frozenset({1688064, 1683696})",0.6369333333333334,0.5799666666666666,0.37016666666666664,0.5811701904961272,1.0020751603473657,0.0007665644444444508,1.0028735390895078,1120224,1688064
frozenset({1688064}),"frozenset({1120224, 1683696})",0.8699333333333333,0.38843333333333335,0.37016666666666664,0.42551153345083914,1.0954557627671135,0.0322555622222222,1.0645412436915003,1688064,1120224
frozenset({1683696}),"frozenset({1120224, 1688064})",0.6106333333333334,0.5567333333333333,0.37016666666666664,0.6062012118565423,1.088853811261901,0.03020673555555553,1.1256171425931059,1683696,1120224
"frozenset({1120224, 1683696})",frozenset({1688960}),0.38843333333333335,0.7210333333333333,0.3251,0.8369518578906718,1.1607672200416141,0.04502661888888887,1.7109466140350869,1120224,1688960
"frozenset({1120224, 1688960})",frozenset({1683696}),0.4662,0.6106333333333334,0.3251,0.6973401973401974,1.1419949735359964,0.04042274000000001,1.286482919914954,1120224,1683696
"frozenset({1683696, 1688960})",frozenset({1120224}),0.5056666666666667,0.6369333333333334,0.3251,0.6429136453526697,1.0093892275790293,0.003024044444444429,1.0167475232293395,1683696,1120224
frozenset({1120224}),"frozenset({1683696, 1688960})",0.6369333333333334,0.5056666666666667,0.3251,0.5104144860791291,1.009389227579029,0.003024044444444429,1.0096976305006233,1120224,1683696
frozenset({1683696}),"frozenset({1120224, 1688960})",0.6106333333333334,0.4662,0.3251,0.5323980566624815,1.1419949735359964,0.04042274000000001,1.1415692505253328,1683696,1120224
frozenset({1688960}),"frozenset({1120224, 1683696})",0.7210333333333333,0.38843333333333335,0.3251,0.45088068050483104,1.1607672200416141,0.04502661888888887,1.1137227282932032,1688960,1120224
